2019-11-20 17:04:02,303 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NovJenT\ks\src\main\resources
2019-11-20 17:04:02,304 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-11-20 17:04:02,306 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NovJenT\ks\src\test\resources
2019-11-20 17:05:50,587 [Worker-29] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: Jen:ks:0.0.1-SNAPSHOT @ D:\NovJenT\ks\pom.xml.
2019-11-20 17:05:50,914 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-11-20 17:05:50,915 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NovJenT\ks\src\main\resources
2019-11-20 17:05:50,917 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-11-20 17:05:50,918 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NovJenT\ks\src\test\resources
2019-11-20 17:06:06,564 [Worker-21] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2019-11-20 17:06:06,922 [Worker-21] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: Jen:ks:0.0.1-SNAPSHOT @ D:\NovJenT\ks\pom.xml.
2019-11-20 17:06:07,334 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ks/src/main/java
2019-11-20 17:06:07,334 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ks/src/test/java
2019-11-20 17:06:07,500 [Worker-21] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 0 sec
2019-11-20 17:06:07,748 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-11-20 17:06:07,749 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NovJenT\ks\src\main\resources
2019-11-20 17:06:07,751 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-11-20 17:06:07,752 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NovJenT\ks\src\test\resources
2019-11-20 17:06:26,867 [Worker-25] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\NovJenT\ks
2019-11-20 17:06:26,867 [Worker-25] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B test
2019-11-20 17:06:51,644 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
